0.0,RangeExpressionSyntax
0.0,MemberBindingExpressionSyntax
0.0,PostfixUnaryExpressionSyntax
0.0,AwaitExpressionSyntax
0.0,RefTypeSyntax
0.0,OmittedTypeArgumentSyntax
0.0,TupleElementSyntax
0.0,FunctionPointerUnmanagedCallingConventionSyntax
0.0,FunctionPointerUnmanagedCallingConventionListSyntax
0.0,FunctionPointerCallingConventionSyntax
0.0,FunctionPointerParameterListSyntax
0.0,ArrayRankSpecifierSyntax
0.0,TypeArgumentListSyntax
0.0,AbstractRegionControlFlowPass
0.0,LocalBinderFactory
0.0,<Microsoft-CodeAnalysis-INamespaceSymbol-GetMembers>d__17
0.0,CommonCreateNativeIntegerTypeSymbol
0.0,DeconstructionUncommonData
0.0,ParsedSyntaxTree
0.0,MergedNamespaceDeclaration
0.0,ImportInfo
0.0,AliasAndUsingDirective
0.0,<>c__DisplayClass12_0
0.0,GetUsingsAndDiagnostics
0.0,GetParameterCountFromSyntax
0.0,InContainerBinder
0.0,RetargetingAssemblySymbol
0.0,Microsoft.CodeAnalysis.CSharp.Symbols.Retargeting
0.0,_lazyMergedGlobalAliasesAndUsings
0.0,_lazyConversions
0.0,MergedNamespaceOrTypeDeclaration
0.0,_unmatchedLabelsCache
0.0,<>c__DisplayClass52_0
0.0,_lazyInterfaceInfo
0.0,SourcePropertySymbol
0.0,SourceFieldSymbolWithSyntaxReference
0.0,ExpressionVariableBinder
0.0,SourceOrdinaryMethodSymbol
0.0,BoundAssignmentOperator
0.0,get_ERR_BadAbstractBinaryOperatorSignature
0.0,TypeParameterBuilder
0.0,PEEventSymbol
0.0,BoundNamespaceExpression
0.0,CreateAssemblyDataForFile
0.0,NonMissingAssemblySymbol
0.0,WithClassTypeParametersBinder
0.0,SyntaxRemoveOptions
0.0,ClassifyCommonConversion
0.0,Microsoft.CodeAnalysis.Operations
0.0,GetDeconstructionInfo
0.0,PENestedNamespaceSymbol
0.0,SyntaxIdentifierWithTrivia
0.0,EqualsValueClauseSyntax
0.0,SyntaxIdentifier
0.0,DirectiveParser
0.0,LanguageParser
0.0,GetParameterListSyntax
0.0,CodeAnalysisResourcesLocalizableErrorArgument
0.0,BaseListSyntax
0.0,get_UnderlyingNamespaceOrTypeSymbol
0.0,AccessorListSyntax
0.0,ElseClauseSyntax
0.0,XmlElementEndTagSyntax
0.0,CSharpCompilationOptions
0.0,SyntaxIdentifierWithTrailingTrivia
0.0,XmlSyntaxDiagnosticInfo
0.0,XmlElementStartTagSyntax
0.0,Microsoft.CodeAnalysis.CSharp.CSharpResources.resources
0.0,System.Linq.Expressions
0.0,HasExpressionType
0.0,CSharpParseOptions
0.0,CSharpSyntaxVisitor`1
0.0,ThrowStatementSyntax
0.0,SingleVariableDesignationSyntax
0.0,BasePropertyDeclarationSyntax
0.0,SingleTypeDeclaration
0.0,CSharpAttributeData
0.0,NonErrorNamedTypeSymbol
0.0,SourceNamedTypeSymbol
0.0,_propertyTypeWithAnnotations
0.0,TypeDeclarationIdentity
0.0,ExplicitInterfaceSpecifierSyntax
0.0,SimpleBaseTypeSyntax
0.0,TypeOfExpressionSyntax
0.0,XmlNameSyntax
0.0,SingleNamespaceOrTypeDeclaration
0.0,DocumentationCommentParser
0.0,DeclarationTable
0.0,CreateRootSingleNamespaceDeclaration
0.0,CaseSwitchLabelSyntax
0.0,SourcePropertyAccessorSymbol
0.0,BinderFactoryVisitor
0.0,MergedTypeDeclaration
0.0,AbstractSymbolDisplayVisitor
0.0,GetAliasesAndUsings
0.0,BindingDiagnosticBag
0.0,SlidingTextWindow
0.0,CheckConstantInterpolatedStringValidity
0.0,GetSpeculativelyBoundAttribute
0.0,UsingsFromOptionsAndDiagnostics
0.0,NamespaceOrTypeAndUsingDirective
0.0,ExecutableCodeBinder
0.0,SyntaxTokenWithValueAndTrivia`1
0.0,CSDiagnosticInfo
0.0,AbstractLexer
0.0,CommonCreateErrorNamespaceSymbol
0.0,SourceEventFieldSymbol
0.0,get_ThisKeyword
0.0,get_ExplicitInterfaceSpecifier
0.0,Microsoft.Cci.INamedEntity.get_Name
0.0,get_OperatorKeyword
0.0,get_OperatorToken
0.0,GetRedAtZero
0.0,_lazyISymbol
0.0,CSharpCommandLineArguments
0.0,AccessUncommonFields
0.0,GetErrorCode
0.0,PEModuleSymbol
0.0,CheckConstraintsArgsBoxed
0.0,ConstructedNamedTypeSymbol
0.0,DefiniteAssignmentPass
0.0,GetUpdatedTypeForLocalSymbol
0.0,RetargetingPropertyParameterSymbol
0.0,EndIfDirectiveTriviaSyntax
0.0,ElifDirectiveTriviaSyntax
0.0,ElseDirectiveTriviaSyntax
0.0,EndRegionDirectiveTriviaSyntax
0.0,MemberRefMetadataDecoder
0.0,Microsoft.CodeAnalysis.CSharp.Symbols.PublicModel
0.0,GetTypeParameterSymbol
0.0,PEPropertySymbol
0.0,ImplicitNamedTypeSymbol
0.0,TopLevel
0.0,PENamedTypeSymbolNonGeneric
0.0,CommonCreateArrayTypeSymbol
0.0,Microsoft.CodeAnalysis.CSharp.Symbols
0.0,propertySymbol
0.0,PENamedTypeSymbol
0.0,Microsoft.CodeAnalysis.CSharp.Symbols.Metadata.PE
0.0,PEMethodSymbol
0.0,CSharpCompilation
0.0,_lazyAssemblySymbol
0.0,get_Members
0.0,GetRed
0.0,get_Identifier
0.0,AddTypeParameterListParameters
0.0,BindArrayCreationWithInitializer
0.0,get_Initializer
0.0,WithConstraintClauses
0.0,LazySyntaxTree
0.0,get_syntaxTree
0.0,.ctor
0.0,CSharpSyntaxTree
0.0,CSharpSyntaxVisitor
0.0,CSharpCompilerDiagnosticAnalyzer
0.0,Microsoft.CodeAnalysis.Diagnostics.CSharp
0.0,GetBestSymbolInfo
0.0,GetTypeInfo
0.0,Optional`1
0.0,CompilationStage
0.0,SymbolFilter
0.0,CommonGetWellKnownType
0.0,ReportErrorOnWellKnownMember
0.0,ImmutableBindingDiagnostic`1
0.0,RetargetTypedConstant
0.0,Microsoft.CodeAnalysis.RuntimeMembers
0.0,SignatureComparer`5
0.0,Microsoft.CodeAnalysis.Emit
0.0,EmitContext
0.0,CommonReferenceManager`2
0.0,AssemblyHashAlgorithm
0.0,SyntaxTokenList
0.0,AssemblyData
0.0,SeparatedSyntaxList`1
0.0,Microsoft.CodeAnalysis.ITypeParameterSymbol.get_ReferenceTypeConstraintNullableAnnotation
0.0,ToNullabilityInfo
0.0,CanEmitSpecialType
0.0,allowRefKind
0.0,BindingDiagnosticBag`1
0.0,MetadataDecoder`5
0.0,SymbolFactory`2
0.0,ModifierInfo`1
0.0,ToThreeState
0.0,CreateBitVector
0.0,IsSpecialMember
0.0,targetMethodKind
0.0,AttributeDescription
0.0,get_ERR_ModuleInitializerMethodMustBeStaticParameterlessVoid
0.0,SetIndirectsToUnknown
0.0,get_ERR_NoMetadataFile
0.0,get_FTL_MetadataCantOpenFile
0.0,get_ERR_NoTypeDef
0.0,get_ERR_OutputWriteFailed
0.0,get_ERR_MultipleEntryPoints
0.0,get_ERR_BadBinaryOps
0.0,get_ERR_IntDivByZero
0.0,get_ERR_BadIndexLHS
0.0,get_ERR_BadIndexCount
0.0,get_ERR_BadUnaryOp
0.0,get_ERR_ThisInStaticMeth
0.0,get_ERR_ThisInBadContext
0.0,get_WRN_InvalidMainSig
0.0,get_ERR_NoImplicitConv
0.0,get_ERR_NoExplicitConv
0.0,get_ERR_ConstOutOfRange
0.0,get_ERR_AmbigBinaryOps
0.0,get_ERR_AmbigUnaryOp
0.0,get_ERR_InAttrOnOutParam
0.0,get_ERR_ValueCantBeNull
0.0,get_ERR_NoExplicitBuiltinConv
0.0,get_FTL_DebugEmitFailure
0.0,get_ERR_BadVisReturnType
0.0,get_ERR_BadVisParamType
0.0,get_ERR_BadVisFieldType
0.0,get_ERR_BadVisPropertyType
0.0,get_ERR_BadVisIndexerReturn
0.0,get_ERR_BadVisIndexerParam
0.0,get_ERR_BadVisOpReturn
0.0,get_ERR_BadVisOpParam
0.0,get_ERR_BadVisDelegateReturn
0.0,get_ERR_BadVisDelegateParam
0.0,get_ERR_BadVisBaseClass
0.0,get_ERR_BadVisBaseInterface
0.0,get_ERR_EventNeedsBothAccessors
0.0,get_ERR_EventNotDelegate
0.0,get_WRN_UnreferencedEvent
0.0,get_ERR_InterfaceEventInitializer
0.0,get_ERR_BadEventUsage
0.0,get_ERR_ExplicitEventFieldImpl
0.0,get_ERR_CantOverrideNonEvent
0.0,get_ERR_AddRemoveMustHaveBody
0.0,get_ERR_AbstractEventInitializer
0.0,get_ERR_PossibleBadNegCast
0.0,get_ERR_ReservedEnumerator
0.0,get_ERR_AsMustHaveReferenceType
0.0,get_WRN_LowercaseEllSuffix
0.0,get_ERR_BadEventUsageNoField
0.0,get_ERR_ConstraintOnlyAllowedOnGenericDecl
0.0,get_ERR_TypeParamMustBeIdentifier
0.0,get_ERR_MemberReserved
0.0,get_ERR_DuplicateParamName
0.0,get_ERR_DuplicateNameInNS
0.0,get_ERR_DuplicateNameInClass
0.0,get_ERR_NameNotInContext
0.0,get_ERR_AmbigContext
0.0,get_WRN_DuplicateUsing
0.0,get_ERR_BadMemberFlag
0.0,get_ERR_BadMemberProtection
0.0,get_WRN_NewRequired
0.0,get_WRN_NewNotRequired
0.0,get_ERR_CircConstValue
0.0,get_ERR_MemberAlreadyExists
0.0,get_ERR_StaticNotVirtual
0.0,get_ERR_OverrideNotNew
0.0,get_WRN_NewOrOverrideExpected
0.0,get_ERR_OverrideNotExpected
0.0,get_ERR_NamespaceUnexpected
0.0,get_ERR_NoSuchMember
0.0,get_ERR_BadSKknown
0.0,get_ERR_BadSKunknown
0.0,get_ERR_ObjectRequired
0.0,get_ERR_AmbigCall
0.0,get_ERR_BadAccess
0.0,get_ERR_MethDelegateMismatch
0.0,get_ERR_RetObjectRequired
0.0,get_ERR_RetNoObjectRequired
0.0,get_ERR_LocalDuplicate
0.0,get_ERR_AssgLvalueExpected
0.0,get_ERR_StaticConstParam
0.0,get_ERR_NotConstantExpression
0.0,get_ERR_NotNullConstRefField
0.0,get_ERR_LocalIllegallyOverrides
0.0,get_ERR_BadUsingNamespace
0.0,get_ERR_NoBreakOrCont
0.0,get_ERR_DuplicateLabel
0.0,get_ERR_NoConstructors
0.0,get_ERR_NoNewAbstract
0.0,get_ERR_ConstValueRequired
0.0,get_ERR_CircularBase
0.0,get_ERR_BadDelegateConstructor
0.0,get_ERR_MethodNameExpected
0.0,get_ERR_ConstantExpected
0.0,get_ERR_V6SwitchGoverningTypeValueExpected
0.0,get_ERR_DuplicateCaseLabel
0.0,get_ERR_InvalidGotoCase
0.0,get_ERR_PropertyLacksGet
0.0,get_ERR_BadExceptionType
0.0,get_ERR_BadEmptyThrow
0.0,get_ERR_BadFinallyLeave
0.0,get_ERR_LabelShadow
0.0,get_ERR_LabelNotFound
0.0,get_ERR_UnreachableCatch
0.0,get_ERR_ReturnExpected
0.0,get_WRN_UnreachableCode
0.0,get_ERR_SwitchFallThrough
0.0,get_WRN_UnreferencedLabel
0.0,get_ERR_UseDefViolation
0.0,get_WRN_UnreferencedVar
0.0,get_WRN_UnreferencedField
0.0,get_ERR_UseDefViolationField
0.0,get_ERR_UnassignedThis
0.0,get_ERR_AmbigQM
0.0,get_ERR_InvalidQM
0.0,get_ERR_NoBaseClass
0.0,get_ERR_BaseIllegal
0.0,get_ERR_ObjectProhibited
0.0,get_ERR_ParamUnassigned
0.0,get_ERR_InvalidArray
0.0,get_ERR_ExternHasBody
0.0,get_ERR_AbstractAndExtern
0.0,get_ERR_BadAttributeParamType
0.0,get_ERR_BadAttributeArgument
0.0,get_WRN_IsAlwaysTrue
0.0,get_WRN_IsAlwaysFalse
0.0,get_ERR_LockNeedsReference
0.0,get_ERR_NullNotValid
0.0,get_ERR_UseDefViolationThis
0.0,get_ERR_ArgsInvalid
0.0,get_ERR_AssgReadonly
0.0,get_ERR_RefReadonly
0.0,get_ERR_PtrExpected
0.0,get_ERR_PtrIndexSingle
0.0,get_WRN_ByRefNonAgileField
0.0,get_ERR_AssgReadonlyStatic
0.0,get_ERR_RefReadonlyStatic
0.0,get_ERR_AssgReadonlyProp
0.0,get_ERR_IllegalStatement
0.0,get_ERR_BadGetEnumerator
0.0,get_ERR_TooManyLocals
0.0,get_ERR_AbstractBaseCall
0.0,get_ERR_RefProperty
0.0,get_ERR_ManagedAddr
0.0,get_ERR_BadFixedInitType
0.0,get_ERR_FixedMustInit
0.0,get_ERR_InvalidAddrOp
0.0,get_ERR_FixedNeeded
0.0,get_ERR_FixedNotNeeded
0.0,get_ERR_UnsafeNeeded
0.0,get_ERR_OpTFRetType
0.0,get_ERR_OperatorNeedsMatch
0.0,get_ERR_BadBoolOp
0.0,get_ERR_MustHaveOpTF
0.0,get_WRN_UnreferencedVarAssg
0.0,get_ERR_CheckedOverflow
0.0,get_ERR_ConstOutOfRangeChecked
0.0,get_ERR_BadVarargs
0.0,get_ERR_ParamsMustBeArray
0.0,get_ERR_IllegalArglist
0.0,get_ERR_IllegalUnsafe
0.0,get_ERR_AmbigMember
0.0,get_ERR_BadForeachDecl
0.0,get_ERR_ParamsLast
0.0,get_ERR_SizeofUnsafe
0.0,get_ERR_DottedTypeNameNotFoundInNS
0.0,get_ERR_FieldInitRefNonstatic
0.0,get_ERR_SealedNonOverride
0.0,get_ERR_CantOverrideSealed
0.0,get_ERR_VoidError
0.0,get_ERR_ConditionalOnOverride
0.0,get_ERR_PointerInAsOrIs
0.0,get_ERR_CallingFinalizeDeprecated
0.0,get_ERR_SingleTypeNameNotFound
0.0,get_ERR_NegativeStackAllocSize
0.0,get_ERR_NegativeArraySize
0.0,get_ERR_OverrideFinalizeDeprecated
0.0,get_ERR_CallingBaseFinalizeDeprecated
0.0,get_WRN_NegativeArrayIndex
0.0,get_WRN_BadRefCompareLeft
0.0,get_WRN_BadRefCompareRight
0.0,get_ERR_BadCastInFixed
0.0,get_ERR_StackallocInCatchFinally
0.0,get_ERR_VarargsLast
0.0,get_ERR_MissingPartial
0.0,get_ERR_PartialTypeKindConflict
0.0,get_ERR_PartialModifierConflict
0.0,get_ERR_PartialMultipleBases
0.0,get_ERR_PartialWrongTypeParams
0.0,get_ERR_PartialWrongConstraints
0.0,get_ERR_NoImplicitConvCast
0.0,get_ERR_PartialMisplaced
0.0,get_ERR_ImportedCircularBase
0.0,get_ERR_UseDefViolationOut
0.0,get_ERR_ArraySizeInDeclaration
0.0,get_ERR_InaccessibleGetter
0.0,get_ERR_InaccessibleSetter
0.0,get_ERR_InvalidPropertyAccessMod
0.0,get_ERR_DuplicatePropertyAccessMods
0.0,get_ERR_AccessModMissingAccessor
0.0,get_ERR_UnimplementedInterfaceAccessor
0.0,get_WRN_PatternIsAmbiguous
0.0,get_WRN_PatternNotPublicOrNotInstance
0.0,get_WRN_PatternBadSignature
0.0,get_ERR_FriendRefNotEqualToThis
0.0,get_WRN_SequentialOnPartialClass
0.0,get_ERR_BadConstType
0.0,get_ERR_NoNewTyvar
0.0,get_ERR_BadArity
0.0,get_ERR_BadTypeArgument
0.0,get_ERR_TypeArgsNotAllowed
0.0,get_ERR_HasNoTypeVars
0.0,get_ERR_NewConstraintNotSatisfied
0.0,get_ERR_GenericConstraintNotSatisfiedRefType
0.0,get_ERR_GenericConstraintNotSatisfiedNullableEnum
0.0,get_ERR_GenericConstraintNotSatisfiedNullableInterface
0.0,get_ERR_GenericConstraintNotSatisfiedTyVar
0.0,get_ERR_GenericConstraintNotSatisfiedValType
0.0,get_ERR_DuplicateGeneratedName
0.0,get_ERR_GlobalSingleTypeNameNotFound
0.0,get_ERR_NewBoundMustBeLast
0.0,get_WRN_MainCantBeGeneric
0.0,get_ERR_TypeVarCantBeNull
0.0,get_ERR_DuplicateBound
0.0,get_ERR_ClassBoundNotFirst
0.0,get_ERR_BadRetType
0.0,get_ERR_DuplicateConstraintClause
0.0,get_ERR_CantInferMethTypeArgs
0.0,get_ERR_LocalSameNameAsTypeParam
0.0,get_ERR_AsWithTypeVar
0.0,get_WRN_UnreferencedFieldAssg
0.0,get_ERR_BadIndexerNameAttr
0.0,get_ERR_AttrArgWithTypeVars
0.0,get_ERR_NewTyvarWithArgs
0.0,get_ERR_AbstractSealedStatic
0.0,get_WRN_AmbiguousXMLReference
0.0,get_WRN_VolatileByRef
0.0,get_ERR_ComImportWithImpl
0.0,get_ERR_ComImportWithBase
0.0,get_ERR_ImplBadConstraints
0.0,get_ERR_DottedTypeNameNotFoundInAgg
0.0,get_ERR_MethGrpToNonDel
0.0,get_ERR_BadExternAlias
0.0,get_ERR_ColColWithTypeAlias
0.0,get_ERR_AliasNotFound
0.0,get_ERR_SameFullNameAggAgg
0.0,get_ERR_SameFullNameNsAgg
0.0,get_WRN_SameFullNameThisNsAgg
0.0,get_WRN_SameFullNameThisAggAgg
0.0,get_WRN_SameFullNameThisAggNs
0.0,get_ERR_SameFullNameThisAggThisNs
0.0,get_ERR_ExternAfterElements
0.0,get_WRN_GlobalAliasDefn
0.0,get_ERR_SealedStaticClass
0.0,get_ERR_PrivateAbstractAccessor
0.0,get_ERR_ValueExpected
0.0,get_ERR_UnboxNotLValue
0.0,get_ERR_AnonMethGrpInForEach
0.0,get_ERR_BadIncDecRetType
0.0,get_ERR_TypeConstraintsMustBeUniqueAndFirst
0.0,get_ERR_RefValBoundWithClass
0.0,get_ERR_NewBoundWithVal
0.0,get_ERR_RefConstraintNotSatisfied
0.0,get_ERR_ValConstraintNotSatisfied
0.0,get_ERR_CircularConstraint
0.0,get_ERR_BaseConstraintConflict
0.0,get_ERR_ConWithValCon
0.0,get_ERR_AmbigUDConv
0.0,get_WRN_AlwaysNull
0.0,get_ERR_OverrideWithConstraints
0.0,get_ERR_AmbigOverride
0.0,get_ERR_DecConstError
0.0,get_WRN_CmpAlwaysFalse
0.0,get_WRN_FinalizeMethod
0.0,get_ERR_ExplicitImplParams
0.0,get_WRN_GotoCaseShouldConvert
0.0,get_ERR_MethodImplementingAccessor
0.0,get_WRN_NubExprIsConstBool
0.0,get_WRN_ExplicitImplCollision
0.0,get_ERR_AbstractHasBody
0.0,get_ERR_ConcreteMissingBody
0.0,get_ERR_AbstractAndSealed
0.0,get_ERR_AbstractNotVirtual
0.0,get_ERR_StaticConstant
0.0,get_ERR_CantOverrideNonFunction
0.0,get_ERR_CantOverrideNonVirtual
0.0,get_ERR_CantChangeAccessOnOverride
0.0,get_ERR_CantChangeReturnTypeOnOverride
0.0,get_ERR_CantDeriveFromSealedType
0.0,get_ERR_AbstractInConcreteClass
0.0,get_ERR_StaticConstructorWithExplicitConstructorCall
0.0,get_ERR_StaticConstructorWithAccessModifiers
0.0,get_ERR_RecursiveConstructorCall
0.0,get_ERR_ObjectCallingBaseConstructor
0.0,get_ERR_PredefinedTypeNotFound
0.0,get_ERR_StructWithBaseConstructorCall
0.0,get_ERR_StructLayoutCycle
0.0,get_ERR_InterfacesCantContainFields
0.0,get_ERR_InterfacesCantContainConstructors
0.0,get_ERR_NonInterfaceInInterfaceList
0.0,get_ERR_DuplicateInterfaceInBaseList
0.0,get_ERR_CycleInInterfaceInheritance
0.0,get_ERR_HidingAbstractMethod
0.0,get_ERR_UnimplementedAbstractMethod
0.0,get_ERR_UnimplementedInterfaceMember
0.0,get_ERR_ObjectCantHaveBases
0.0,get_ERR_ExplicitInterfaceImplementationNotInterface
0.0,get_ERR_InterfaceMemberNotFound
0.0,get_ERR_ClassDoesntImplementInterface
0.0,get_ERR_ExplicitInterfaceImplementationInNonClassOrStruct
0.0,get_ERR_MemberNameSameAsType
0.0,get_ERR_EnumeratorOverflow
0.0,get_ERR_CantOverrideNonProperty
0.0,get_ERR_NoGetToOverride
0.0,get_ERR_NoSetToOverride
0.0,get_ERR_PropertyCantHaveVoidType
0.0,get_ERR_PropertyWithNoAccessors
0.0,get_ERR_NewVirtualInSealed
0.0,get_ERR_ExplicitPropertyAddingAccessor
0.0,get_ERR_ExplicitPropertyMissingAccessor
0.0,get_ERR_ConversionWithInterface
0.0,get_ERR_ConversionWithBase
0.0,get_ERR_ConversionWithDerived
0.0,get_ERR_IdentityConversion
0.0,get_ERR_ConversionNotInvolvingContainedType
0.0,get_ERR_DuplicateConversionInClass
0.0,get_ERR_OperatorsMustBeStatic
0.0,get_ERR_BadIncDecSignature
0.0,get_ERR_BadUnaryOperatorSignature
0.0,get_ERR_BadBinaryOperatorSignature
0.0,get_ERR_BadShiftOperatorSignature
0.0,get_ERR_InterfacesCantContainConversionOrEqualityOperators
0.0,get_ERR_CantOverrideBogusMethod
0.0,get_ERR_BindToBogus
0.0,get_ERR_CantCallSpecialMethod
0.0,get_ERR_BadTypeReference
0.0,get_ERR_BadDestructorName
0.0,get_ERR_OnlyClassesCanContainDestructors
0.0,get_ERR_ConflictAliasAndMember
0.0,get_ERR_ConditionalOnSpecialMethod
0.0,get_ERR_ConditionalMustReturnVoid
0.0,get_ERR_DuplicateAttribute
0.0,get_ERR_ConditionalOnInterfaceMethod
0.0,get_ERR_OperatorCantReturnVoid
0.0,get_ERR_InvalidAttributeArgument
0.0,get_ERR_AttributeOnBadSymbolType
0.0,get_ERR_FloatOverflow
0.0,get_ERR_InvalidReal
0.0,get_ERR_ComImportWithoutUuidAttribute
0.0,get_ERR_InvalidNamedArgument
0.0,get_ERR_DllImportOnInvalidMethod
0.0,get_ERR_FieldCantBeRefAny
0.0,get_ERR_ArrayElementCantBeRefAny
0.0,get_WRN_DeprecatedSymbol
0.0,get_ERR_NotAnAttributeClass
0.0,get_ERR_BadNamedAttributeArgument
0.0,get_WRN_DeprecatedSymbolStr
0.0,get_ERR_DeprecatedSymbolStr
0.0,get_ERR_IndexerCantHaveVoidType
0.0,get_ERR_VirtualPrivate
0.0,get_ERR_ArrayInitToNonArrayType
0.0,get_ERR_ArrayInitInBadPlace
0.0,get_ERR_MissingStructOffset
0.0,get_WRN_ExternMethodNoImplementation
0.0,get_WRN_ProtectedInSealed
0.0,get_ERR_InterfaceImplementedByConditional
0.0,get_ERR_InterfaceImplementedImplicitlyByVariadic
0.0,get_ERR_IllegalRefParam
0.0,get_ERR_BadArgumentToAttribute
0.0,get_ERR_StructOffsetOnBadStruct
0.0,get_ERR_StructOffsetOnBadField
0.0,get_ERR_AttributeUsageOnNonAttributeClass
0.0,get_WRN_PossibleMistakenNullStatement
0.0,get_ERR_DuplicateNamedAttributeArgument
0.0,get_ERR_DeriveFromEnumOrValueType
0.0,get_ERR_DefaultMemberOnIndexedType
0.0,get_ERR_BogusType
0.0,get_WRN_UnassignedInternalField
0.0,get_ERR_CStyleArray
0.0,get_WRN_VacuousIntegralComp
0.0,get_ERR_AbstractAttributeClass
0.0,get_ERR_BadNamedAttributeArgumentType
0.0,get_ERR_MissingPredefinedMember
0.0,get_WRN_AttributeLocationOnBadDeclaration
0.0,get_WRN_InvalidAttributeLocation
0.0,get_WRN_EqualsWithoutGetHashCode
0.0,get_WRN_EqualityOpWithoutEquals
0.0,get_WRN_EqualityOpWithoutGetHashCode
0.0,get_ERR_OutAttrOnRefParam
0.0,get_ERR_OverloadRefKind
0.0,get_ERR_LiteralDoubleCast
0.0,get_WRN_IncorrectBooleanAssg
0.0,get_ERR_ProtectedInStruct
0.0,get_ERR_InconsistentIndexerNames
0.0,get_ERR_ComImportWithUserCtor
0.0,get_ERR_FieldCantHaveVoidType
0.0,get_WRN_NonObsoleteOverridingObsolete
0.0,get_ERR_SystemVoid
0.0,get_ERR_ExplicitParamArray
0.0,get_WRN_BitwiseOrSignExtend
0.0,get_ERR_VolatileStruct
0.0,get_ERR_VolatileAndReadonly
0.0,get_ERR_AbstractField
0.0,get_ERR_BogusExplicitImpl
0.0,get_ERR_ExplicitMethodImplAccessor
0.0,get_WRN_CoClassWithoutComImport
0.0,get_ERR_ConditionalWithOutParam
0.0,get_ERR_AccessorImplementingMethod
0.0,get_ERR_AliasQualAsExpression
0.0,get_ERR_DerivingFromATyVar
0.0,get_ERR_DuplicateTypeParameter
0.0,get_WRN_TypeParameterSameAsOuterTypeParameter
0.0,get_ERR_TypeVariableSameAsParent
0.0,get_ERR_UnifyingInterfaceInstantiations
0.0,get_ERR_TyVarNotFoundInConstraint
0.0,get_ERR_BadBoundType
0.0,get_ERR_SpecialTypeAsBound
0.0,get_ERR_BadVisBound
0.0,get_ERR_LookupInTypeVariable
0.0,get_ERR_BadConstraintType
0.0,get_ERR_InstanceMemberInStaticClass
0.0,get_ERR_StaticBaseClass
0.0,get_ERR_ConstructorInStaticClass
0.0,get_ERR_DestructorInStaticClass
0.0,get_ERR_InstantiatingStaticClass
0.0,get_ERR_StaticDerivedFromNonObject
0.0,get_ERR_StaticClassInterfaceImpl
0.0,get_ERR_OperatorInStaticClass
0.0,get_ERR_ConvertToStaticClass
0.0,get_ERR_ConstraintIsStaticClass
0.0,get_ERR_GenericArgIsStaticClass
0.0,get_ERR_ArrayOfStaticClass
0.0,get_ERR_IndexerInStaticClass
0.0,get_ERR_ParameterIsStaticClass
0.0,get_ERR_ReturnTypeIsStaticClass
0.0,get_ERR_VarDeclIsStaticClass
0.0,get_ERR_BadEmptyThrowInFinally
0.0,get_ERR_InvalidSpecifier
0.0,get_WRN_AssignmentToLockOrDispose
0.0,get_ERR_ForwardedTypeInThisAssembly
0.0,get_ERR_ForwardedTypeIsNested
0.0,get_ERR_CycleInTypeForwarder
0.0,get_ERR_AssemblyNameOnNonModule
0.0,get_ERR_InvalidFwdType
0.0,get_ERR_CloseUnimplementedInterfaceMemberStatic
0.0,get_ERR_CloseUnimplementedInterfaceMemberNotPublic
0.0,get_ERR_CloseUnimplementedInterfaceMemberWrongReturnType
0.0,get_ERR_DuplicateTypeForwarder
0.0,get_ERR_ExpectedSelectOrGroup
0.0,get_ERR_ExpectedContextualKeywordOn
0.0,get_ERR_ExpectedContextualKeywordEquals
0.0,get_ERR_ExpectedContextualKeywordBy
0.0,get_ERR_InvalidAnonymousTypeMemberDeclarator
0.0,get_ERR_InvalidInitializerElementInitializer
0.0,get_ERR_InconsistentLambdaParameterUsage
0.0,get_ERR_PartialMethodInvalidModifier
0.0,get_ERR_PartialMethodOnlyInPartialClass
0.0,get_ERR_PartialMethodNotExplicit
0.0,get_ERR_PartialMethodExtensionDifference
0.0,get_ERR_PartialMethodOnlyOneLatent
0.0,get_ERR_PartialMethodOnlyOneActual
0.0,get_ERR_PartialMethodParamsDifference
0.0,get_ERR_PartialMethodMustHaveLatent
0.0,get_ERR_PartialMethodInconsistentConstraints
0.0,get_ERR_PartialMethodToDelegate
0.0,get_ERR_PartialMethodStaticDifference
0.0,get_ERR_PartialMethodUnsafeDifference
0.0,get_ERR_PartialMethodInExpressionTree
0.0,get_ERR_ExplicitImplCollisionOnRefOut
0.0,get_ERR_IndirectRecursiveConstructorCall
0.0,get_WRN_ObsoleteOverridingNonObsolete
0.0,get_WRN_DebugFullNameTooLong
0.0,get_ERR_ImplicitlyTypedVariableAssignedBadValue
0.0,get_ERR_ImplicitlyTypedVariableWithNoInitializer
0.0,get_ERR_ImplicitlyTypedVariableMultipleDeclarator
0.0,get_ERR_ImplicitlyTypedVariableAssignedArrayInitializer
0.0,get_ERR_ImplicitlyTypedLocalCannotBeFixed
0.0,get_ERR_ImplicitlyTypedVariableCannotBeConst
0.0,get_WRN_ExternCtorNoImplementation
0.0,get_ERR_TypeVarNotFound
0.0,get_ERR_ImplicitlyTypedArrayNoBestType
0.0,get_ERR_AnonymousTypePropertyAssignedBadValue
0.0,get_ERR_ExpressionTreeContainsBaseAccess
0.0,get_ERR_ExpressionTreeContainsAssignment
0.0,get_ERR_AnonymousTypeDuplicatePropertyName
0.0,get_ERR_StatementLambdaToExpressionTree
0.0,get_ERR_ExpressionTreeMustHaveDelegate
